rsquare,key,vr1x,vr2ax,vr2bx,v3ax,vr3bx,vr4ax,vr4bx,vr5x,vr6ax,vr6bx,vr6cx,vr7x,cons
0.92705822,2598,0,0.116589844,0,0.087956309,0.099181414,-0.085589945,0,0.164571404,-0.036134601,0,0,0.004897919,14.68772125
0.926980972,2599,0,0.117028952,0,0.088289857,0.099898696,-0.084586263,0,0.1653862,-0.035054654,0,0,0,14.75102997
0.941036224,2600,0,0.108902574,0,0.082812071,0.090901792,-0.077998817,0,0.152683854,0,0.052093327,-0.065546811,0.007499695,15.9726181
0.940865517,2601,0,0.109395921,0,0.083235383,0.091862798,-0.077037454,0,0.153753042,0,0.053134114,-0.063156486,0,16.02630615
0.929793358,2602,0,0.109458447,0,0.08475256,0.093603849,-0.097378612,0,0.150645375,0,0.046321243,0,-0.010593884,13.94898987
0.929423809,2603,0,0.108725727,0,0.084206522,0.09226799,-0.099962294,0,0.148874283,0,0.044383258,0,0,13.75152588
0.932572842,2604,0,0.116190732,0,0.087077439,0.097386658,-0.075551212,0,0.162155032,0,0,-0.060087711,0.014950596,15.69936371
0.931886196,2605,0,0.11749047,0,0.088111877,0.099604964,-0.073496521,0,0.164714694,0,0,-0.055004388,0,15.79743958
0.923113823,2606,0,0.11596024,0,0.088437438,0.099223971,-0.093735278,0,0.159301162,0,0,0,-0.002554454,13.85454559
0.923091412,2607,0,0.11571002,0,0.088263035,0.098832786,-0.094416618,0,0.158769965,0,0,0,0,13.80635071
0.862236977,2608,0,0.134108901,0,0.099331319,0.127782702,-0.072006702,0,0,-0.02169393,0.089620173,-0.053651422,0.035488039,16.92704773
0.858695984,2609,0,0.13733983,0,0.10200417,0.133636355,-0.067870557,0,0,-0.017429143,0.094551563,-0.043076009,0,17.13363647
0.855714321,2610,0,0.134259701,0,0.100456178,0.129485726,-0.085364044,0,0,-0.034101874,0.088115811,0,0.022579804,15.5572052
0.854179859,2611,0,0.136454225,0,0.102136552,0.133268237,-0.080724776,0,0,-0.029502511,0.091699421,0,0,15.88380432
0.840382099,2612,0,0.14889431,0,0.10861516,0.142395496,-0.07114923,0,0,0.004433651,0,-0.050609767,0.047673523,16.10154724
0.834044933,2613,0,0.15443933,0,0.11297965,0.151518703,-0.065424383,0,0,0.012242265,0,-0.035901994,0,16.3212738
0.834717274,2614,0,0.148808837,0,0.109534919,0.143778205,-0.08377862,0,0,-0.007696427,0,0,0.035293937,14.82025146
0.830979824,2615,0,0.153269768,0,0.112816453,0.150762796,-0.076255858,0,0,0.001379127,0,0,0,15.29423523
0.861067772,2616,0,0.134183884,0,0.099711299,0.127827883,-0.074886143,0,0,0,0.083914995,-0.059134871,0.033187479,16.57363892
0.857934475,2617,0,0.137230396,0,0.102172434,0.133364439,-0.070432127,0,0,0,0.089648724,-0.048096269,0,16.83512878
0.8526721,2618,0,0.134411335,0,0.101283193,0.129852772,-0.092451394,0,0,0,0.07833457,0,0.016536444,14.73329926
0.851820946,2619,0,0.136063218,0,0.102475286,0.132689118,-0.08820039,0,0,0,0.082059681,0,0,15.06585693
0.840330601,2620,0,0.149085999,0,0.108661771,0.142591357,-0.070499778,0,0,0,0,-0.049353153,0.048354417,16.16815186
0.83364439,2621,0,0.155206561,0,0.113288403,0.152442455,-0.063353181,0,0,0,0,-0.031747699,0,16.51879883
0.834551334,2622,0,0.148447871,0,0.109490633,0.143477559,-0.085572243,0,0,0,0,0,0.033453375,14.63695526
0.830974102,2623,0,0.153383017,0,0.11285758,0.150889754,-0.075838506,0,0,0,0,0,0,15.33395386
0.939330101,2624,0,0.109255314,0,0.078626633,0.088068008,0,-0.058833271,0.156391978,-0.044871479,0.060170442,-0.066014469,0.008338518,17.45449829
0.939120293,2625,0,0.109802961,0,0.07915473,0.089171469,0,-0.058025986,0.157495856,-0.043954432,0.061134368,-0.063457668,0,17.48770142
0.928128719,2626,0,0.109811366,0,0.079204082,0.089731157,0,-0.070796907,0.15579915,-0.062112629,0.05796361,0,-0.009006627,15.82820129
0.927865505,2627,0,0.109193325,0,0.078610003,0.088510513,0,-0.072289586,0.154475331,-0.06397444,0.056730837,0,0,15.7151947
0.928808212,2628,0,0.117376983,0,0.083816767,0.095591247,0,-0.05968228,0.165209174,-0.028631255,0,-0.063740969,0.015075207,16.94709778
0.928121567,2629,0,0.118618608,0,0.08493644,0.097833276,0,-0.058228731,0.167490005,-0.026475117,0,-0.058991313,0,16.99298096
0.918464661,2630,0,0.117630184,0,0.084193587,0.096935332,0,-0.071220577,0.164328337,-0.04587692,0,0,-0.001932696,15.39215088
0.91845274,2631,0,0.117458999,0,0.084040761,0.09663552,0,-0.071544409,0.163999796,-0.046358585,0,0,0,15.36951447
0.933891773,2632,0,0.110162675,0,0.079544246,0.088902652,0,-0.063028932,0.152394772,0,0.048945487,-0.078290462,0.003908858,16.77934265
0.93384552,2633,0,0.110413432,0,0.079785645,0.089417517,0,-0.062605739,0.152956605,0,0.049511015,-0.076959848,0,16.80162048
0.91707468,2634,0,0.11132288,0,0.080735624,0.09144038,0,-0.080371618,0.149682283,0,0.040619969,0,-0.020419419,14.36989594
0.915687084,2635,0,0.10997349,0,0.079443991,0.088684797,0,-0.084566057,0.146131039,0,0.036489695,0,0,14.00049591
0.926456928,2636,0,0.116961896,0,0.083782732,0.095202684,0,-0.062445343,0.161349535,0,0,-0.072431803,0.011184223,16.54972839
0.926072121,2637,0,0.117924988,0,0.08463186,0.096921146,0,-0.061188161,0.163295269,0,0,-0.068343043,0,16.60708618
0.911974907,2638,0,0.116968334,0,0.084225714,0.096578956,0,-0.078792095,0.157384276,0,0,0,-0.0127737,14.32787323
0.911413193,2639,0,0.11571759,0,0.083154976,0.094447255,0,-0.081624389,0.154565692,0,0,0,0,14.0904007
0.856582165,2640,0,0.135226965,0,0.096208572,0.125864387,0,-0.057348907,0,-0.026694477,0.088007569,-0.064151108,0.032654911,17.729599
