rsquare,key,vr1x,vr2ax,vr2bx,v3ax,vr3bx,vr4ax,vr4bx,vr5x,vr6ax,vr6bx,vr6cx,vr7x,cons
0.905497074,809,0.018387735,-0.051763564,0,0,-0.036067784,0.246316075,0,-0.001914061,0,0.1222682,0.205624938,0,14.07621002
0.856734753,810,0.013436571,-0.065231562,0,0,-0.072512269,0.275862694,0,-0.016801879,0,0.116065025,0,0.179253101,18.79226685
0.771749973,811,0.03761071,-0.056143194,0,0,-0.052883446,0.346417427,0,0.010626666,0,0.149113536,0,0,20.35015869
0.924399376,812,0.03023839,-0.051868528,0,0,-0.030151859,0.225925326,0,-0.008610338,0,0,0.179237127,0.142290711,12.50276184
0.868770599,813,0.051841944,-0.04212141,0,0,-0.006374635,0.267616987,0,0.013671212,0,0,0.21718359,0,12.39906311
0.825836182,814,0.043321341,-0.057390332,0,0,-0.047635287,0.294192791,0,-0.004308112,0,0,0,0.19713676,17.38066101
0.724990368,815,0.080454528,-0.044652194,0,0,-0.01742886,0.380615234,0,0.030818537,0,0,0,0,18.63258362
0.980298996,816,-0.00589918,-0.056817919,0,0,-0.051238954,0.183334351,0,0,0.113531291,0.059768438,0.151934266,0.110229373,12.91290283
0.945273399,817,0.007002313,-0.047894984,0,0,-0.030946687,0.208660245,0,0,0.131922007,0.071443856,0.176368237,0,13.08177948
0.907912254,818,-0.000450276,-0.06000784,0,0,-0.064244628,0.226816773,0,0,0.1523875,0.056802154,0,0.147653937,16.78253174
0.847252846,819,0.019100174,-0.048165172,0,0,-0.038514912,0.27302289,0,0,0.187583685,0.072779417,0,0,17.85224915
