rsquare,key,vr1x,vr2ax,vr2bx,v3ax,vr3bx,vr4ax,vr4bx,vr5x,vr6ax,vr6bx,vr6cx,vr7x,cons
0.89945507,2392,0,-0.04223901,-0.037648141,0,-0.027888373,0,0.149846911,0,0,0.105752528,0.222093582,0.134851456,11.17132568
0.839183331,2393,0,-0.032496899,-0.035493165,0,-0.001370188,0,0.172771692,0,0,0.134464979,0.2802279,0,10.88579559
0.75527668,2394,0,-0.044768482,-0.04161039,0,-0.033215642,0,0.21556592,0,0,0.144832253,0,0.224166751,14.55389404
0.597345829,2395,0,-0.026876852,-0.039908797,0,0.017547339,0,0.300371885,0,0,0.2262398,0,0,15.28056335
0.862091064,2396,0,-0.032037348,-0.024038792,0,-0.009338833,0,0.156835794,0,0,0,0.241845727,0.157225847,10.25824738
0.780944347,2397,0,-0.016785786,-0.016921088,0,0.029229298,0,0.187415361,0,0,0,0.319837332,0,9.547485352
0.695420742,2398,0,-0.030752555,-0.022920877,0,-0.007646769,0,0.234592795,0,0,0,0,0.268074274,13.55315399
0.879851341,2400,0,-0.039911836,-0.035858631,0,0.000229345,0,0,-0.020196781,0.146861196,0.075829804,0.22203815,0.141839504,14.28884888
0.816101074,2401,0,-0.031629562,-0.0356839,0,0.026559561,0,0,-0.000277216,0.170597434,0.096562088,0.280174255,0,14.18441772
0.743580818,2402,0,-0.042497039,-0.040187508,0,0.003218332,0,0,-0.014455892,0.228792787,0.092435002,0,0.225282788,18.46292114
0.592726707,2403,0,-0.028581262,-0.042527974,0,0.054819018,0,0,0.026096642,0.317670822,0.14131844,0,0,19.93255615
0.862824917,2404,0,-0.033984452,-0.027855545,0,0.01037024,0,0,-0.011196554,0.16894865,0,0.227597356,0.151893258,13.49919891
0.790136814,2405,0,-0.023184299,-0.025290698,0,0.042177528,0,0,0.013251796,0.201587558,0,0.292923212,0,13.12667084
0.722160816,2406,0,-0.035352379,-0.030546576,0,0.015758127,0,0,-0.003251923,0.258681059,0,0,0.240446568,17.58499146
0.552047729,2407,0,-0.015829995,-0.02759847,0,0.080508173,0,0,0.048367828,0.375956059,0,0,0,18.5776825
0.819112778,2408,0,-0.04285869,-0.03882423,0,-0.000334042,0,0,-0.005215354,0,0.117619932,0.274451256,0.163636327,15.56950378
0.73904562,2409,0,-0.033697814,-0.039270848,0,0.030775964,0,0,0.02126193,0,0.150468707,0.354029179,0,15.61457825
0.607686996,2410,0,-0.049412489,-0.047858298,0,0.003511325,0,0,0.015016675,0,0.17634964,0,0.30300045,22.22512817
0.778143883,2412,0,-0.033617079,-0.026069179,0,0.016690522,0,0,0.013831213,0,0,0.297483206,0.186371088,14.52387238
0.677084446,2413,0,-0.019753769,-0.022433996,0,0.059336394,0,0,0.051637441,0,0,0.400406599,0,14.14011383
0.538219452,2414,0,-0.036128521,-0.029342294,0,0.030929729,0,0,0.047900409,0,0,0,0.360044241,21.20704651
0.878434658,2416,0,-0.041785508,-0.037906885,0,-0.004470535,0,0,0,0.144405723,0.073043287,0.221427202,0.138841271,14.06981659
0.816101074,2417,0,-0.031658292,-0.035712689,0,0.026485875,0,0,0,0.170556068,0.096516907,0.280148506,0,14.18136597
0.742967129,2418,0,-0.043835908,-0.041647881,0,-0.000154149,0,0,0,0.226881862,0.090409994,0,0.222979903,18.29647827
0.591085911,2419,0,-0.025829464,-0.039859712,0,0.062069565,0,0,0,0.322922707,0.146016002,0,0,20.26873779
0.862390518,2420,0,-0.035163343,-0.029175788,0,0.007511377,0,0,0,0.167107821,0,0.227138519,0.149995685,13.39199066
0.789564133,2421,0,-0.021585748,-0.023645341,0,0.046139598,0,0,0,0.204323649,0,0.29447484,0,13.25141144
0.722129822,2422,0,-0.035694629,-0.030929118,0,0.014923513,0,0,0,0.258094311,0,0,0.239843726,17.55128479
0.546663284,2423,0,-0.009773746,-0.021565109,0,0.095981479,0,0,0,0.389725924,0,0,0,19.12857056
0.819023609,2424,0,-0.043335915,-0.039346993,0,-0.001560462,0,0,0,0,0.116709173,0.274063587,0.162757874,15.50647736
0.737673283,2425,0,-0.031492203,-0.037090659,0,0.036616534,0,0,0,0,0.155027509,0.357450724,0,15.87911987
0.60713625,2426,0,-0.048058689,-0.046382755,0,0.007077917,0,0,0,0,0.179230452,0,0.306120634,22.43421936
0.777531624,2428,0,-0.032119423,-0.024372965,0,0.020397499,0,0,0,0,0,0.299028873,0.189249635,14.67368317
0.66936779,2429,0,-0.013084881,-0.015607581,0,0.076374054,0,0,0,0,0,0.412738562,0,14.69139862
0.533092022,2430,0,-0.030938283,-0.023465022,0,0.044219255,0,0,0,0,0,0,0.373523712,21.83796692
0.992209911,2432,0,-0.04469797,-0.037089318,0,0,0.119046867,0.075693429,-0.034671903,0.111950278,0.061922252,0.15263319,0.101365864,11.06890106
0.955361366,2433,0,-0.035518259,-0.03488934,0,0,0.133708596,0.085507631,-0.017925903,0.123951614,0.077663064,0.184795022,0,10.84840393
0.925580978,2434,0,-0.046943158,-0.039651871,0,0,0.154723883,0.090291023,-0.034487218,0.151258826,0.068086684,0,0.140631199,13.01296997
0.854899883,2435,0,-0.033848017,-0.037207544,0,0,0.188550711,0.10995096,-0.00914637,0.182211876,0.09398818,0,0,13.23554993
0.979166985,2436,0,-0.038109094,-0.029478207,0,0,0.123082817,0.076238811,-0.025500551,0.129272461,0,0.155510902,0.110370755,10.47304535
0.935226917,2437,0,-0.026022613,-0.024877384,0,0,0.140588284,0.087344527,-0.004249383,0.147578239,0,0.192194104,0,10.05023956
0.910859585,2438,0,-0.039742261,-0.031329155,0,0,0.159954786,0.091220021,-0.024386734,0.171204567,0,0,0.151408195,12.3865509
0.828401089,2439,0,-0.022196099,-0.025122896,0,0,0.199797392,0.113484085,0.007981338,0.214076996,0,0,0,12.3456955
0.953186989,2440,0,-0.047375023,-0.039387286,0,0,0.132964015,0.08166188,-0.025211379,0,0.090984941,0.18354094,0.112887979,11.77416992
0.908932209,2441,0,-0.037369221,-0.037204593,0,0,0.151256442,0.093497634,-0.005191192,0,0.112303674,0.223655105,0,11.59018707
0.855298519,2442,0,-0.051584899,-0.043822706,0,0,0.185787082,0.10344553,-0.020706803,0,0.112363935,0,0.169239879,14.55139923
0.758308411,2443,0,-0.036442816,-0.041950345,0,0,0.23695302,0.131906629,0.014698744,0,0.15673399,0,0,15.12114716
0.924262524,2444,0,-0.037604809,-0.027901188,0,0,0.142819524,0.084018052,-0.008363791,0,0,0.195744872,0.130024672,10.98948669
0.865720272,2445,0,-0.022936374,-0.022095025,0,0,0.167535663,0.098878741,0.020274043,0,0,0.247232795,0,10.52358246
0.815373898,2446,0,-0.039730579,-0.029821515,0,0,0.202823043,0.10836035,0.000806563,0,0,0,0.195695758,13.75085449
0.686534882,2447,0,-0.015352376,-0.020770326,0,0,0.275096416,0.146320105,0.055095106,0,0,0,0,13.94091797
0.98726511,2448,0,-0.049773753,-0.041758686,0,0,0.117159784,0.074138582,0,0.108144224,0.055737317,0.152568579,0.094900727,10.64563751
0.954045296,2449,0,-0.038538933,-0.037455738,0,0,0.132205486,0.084345758,0,0.121515155,0.073829472,0.183669567,0,10.62941742
0.921016216,2450,0,-0.051995456,-0.044299126,0,0,0.152845025,0.088746011,0,0.147469163,0.061937392,0,0.134195566,12.58789063
0.854592323,2451,0,-0.035399586,-0.038514256,0,0,0.187613249,0.109281778,0,0.180786014,0.091976762,0,0,13.11549377
0.976452827,2452,0,-0.04244113,-0.033580273,0,0,0.121353865,0.07502383,0,0.125091434,0,0.155246377,0.104808211,10.19787598
0.935151577,2453,0,-0.026882187,-0.025631323,0,0,0.140134454,0.087036073,0,0.146690965,0,0.191827178,0,10.00595856
0.908549786,2454,0,-0.043884784,-0.035250962,0,0,0.158248663,0.090037882,0,0.167145491,0,0,0.14602828,12.1184845
0.828164577,2455,0,-0.020558938,-0.023699924,0,0,0.200868368,0.114161134,0,0.215993047,0,0,0,12.43752289
0.950648785,2456,0,-0.051035136,-0.042758316,0,0,0.131235719,0.080374181,0,0,0.085722923,0.182727814,0.107858598,11.44473267
0.908825874,2457,0,-0.038245797,-0.037945092,0,0,0.15071404,0.093110561,0,0,0.110978127,0.22310102,0,11.52146149
0.853760242,2458,0,-0.054581076,-0.046579987,0,0,0.184184074,0.10231334,0,0,0.107966602,0,0.164909482,14.26856995
0.757589817,2459,0,-0.033930898,-0.039867759,0,0,0.239113569,0.133286953,0,0,0.160840154,0,0,15.34210968
0.923980236,2460,0,-0.039063036,-0.029293835,0,0,0.14202702,0.083527088,0,0,0,0.195221543,0.127947688,10.89128876
0.864078999,2461,0,-0.018596455,-0.018286213,0,0,0.170581818,0.100747466,0,0,0,0.25068593,0,10.75592041
0.815371513,2462,0,-0.039590061,-0.0296873,0,0,0.202915072,0.108414114,0,0,0,0,0.195913434,13.76107788
0.676742554,2463,0,-0.002975516,-0.010119915,0,0,0.287931681,0.153459311,0,0,0,0,0,14.69958496
0.973742008,2464,0,-0.043493927,-0.036770135,0,0,0.154088497,0,-0.031994849,0.1160779,0.062556565,0.160569429,0.107885778,13.0002594
0.932534695,2465,0,-0.033482045,-0.034372747,0,0,0.174742579,0,-0.013652593,0.129563928,0.079558015,0.196238995,0,13.02348328
0.900909424,2466,0,-0.045654446,-0.039446354,0,0,0.199275613,0,-0.031264663,0.158769608,0.069269717,0,0.151018143,15.44556427
0.820763111,2467,0,-0.031081825,-0.0367603,0,0,0.246987224,0,-0.002843902,0.194498539,0.097901404,0,0,16.23826599
0.960678577,2468,0,-0.036830634,-0.029080033,0,0,0.158431292,0,-0.02271083,0.133617401,0,0.163545012,0.117038488,12.40990448
0.91190815,2469,0,-0.023708031,-0.02410309,0,0,0.182722449,0,0.000459135,0.153924465,0,0.204102755,0,12.24804688
0.886078358,2470,0,-0.038317949,-0.030978858,0,0,0.2050879,0,-0.020955458,0.17916441,0,0,0.162111402,14.8296051
0.793150425,2471,0,-0.018842563,-0.024149284,0,0,0.260769844,0,0.015237525,0.228228569,0,0,0,15.39823914
0.932505131,2472,0,-0.046189398,-0.03914237,0,0,0.171472669,0,-0.021942332,0,0.09285152,0.193404317,0.120429099,13.8838501
0.882910252,2473,0,-0.035238385,-0.036766112,0,0,0.197260976,0,0.000134496,0,0.116149902,0.238242149,0,14.0019989
0.825265408,2474,0,-0.050399691,-0.043855846,0,0,0.239152431,0,-0.016209751,0,0.116349578,0,0.182996988,17.4233551
0.714467049,2475,0,-0.033352554,-0.041871697,0,0,0.312554121,0,0.024362653,0,0.166942239,0,0,18.86990356
0.903031826,2476,0,-0.03618452,-0.027411476,0,0,0.18270421,0,-0.004643459,0,0,0.206194162,0.13817513,13.13798523
0.837983131,2477,0,-0.020162851,-0.021090597,0,0,0.216963053,0,0.026852444,0,0,0.263652563,0,13.02539063
0.78394556,2478,0,-0.038064182,-0.029349402,0,0,0.25957799,0,0.006329007,0,0,0,0.211217761,16.71826172
0.637602806,2479,0,-0.010385245,-0.019178316,0,0,0.363036156,0,0.068964481,0,0,0,0,17.98077393
0.969601631,2480,0,-0.048209071,-0.041092694,0,0,0.151682258,0,0,0.112484097,0.056829214,0.160362363,0.10178858,12.57162476
0.931787014,2481,0,-0.035811424,-0.036339253,0,0,0.173169017,0,0,0.127644658,0.076609552,0.195261359,0,12.83336639
